'gaze_vector':0.02, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':9.216149, 'gaze_vector_x':0.2018784, 'gaze_vector_y':0.04894569, 'gaze_vector_z':0.9781819
'gaze_vector':9.228608, 'gaze_vector_x':0.2155324, 'gaze_vector_y':0.04522567, 'gaze_vector_z':0.9754341
'gaze_vector':9.241484, 'gaze_vector_x':0.222453, 'gaze_vector_y':0.04547911, 'gaze_vector_z':0.9738714
'gaze_vector':9.253914, 'gaze_vector_x':0.2285832, 'gaze_vector_y':0.04073871, 'gaze_vector_z':0.9726651
'gaze_vector':9.266873, 'gaze_vector_x':0.2360984, 'gaze_vector_y':0.03954355, 'gaze_vector_z':0.9709131
'gaze_vector':9.278603, 'gaze_vector_x':0.2423102, 'gaze_vector_y':0.03730929, 'gaze_vector_z':0.9694796
'gaze_vector':9.289387, 'gaze_vector_x':0.2469049, 'gaze_vector_y':0.03150897, 'gaze_vector_z':0.9685257
'gaze_vector':9.300854, 'gaze_vector_x':0.2568323, 'gaze_vector_y':0.03624655, 'gaze_vector_z':0.9657733
'gaze_vector':9.314004, 'gaze_vector_x':0.2674378, 'gaze_vector_y':0.03784112, 'gaze_vector_z':0.9628286
'gaze_vector':9.325898, 'gaze_vector_x':0.2750421, 'gaze_vector_y':0.03658574, 'gaze_vector_z':0.960728
'gaze_vector':9.338068, 'gaze_vector_x':0.2888128, 'gaze_vector_y':0.03459571, 'gaze_vector_z':0.9567534
'gaze_vector':9.350008, 'gaze_vector_x':0.2921745, 'gaze_vector_y':0.03203426, 'gaze_vector_z':0.9558195
'gaze_vector':9.363677, 'gaze_vector_x':0.2944566, 'gaze_vector_y':0.03130451, 'gaze_vector_z':0.9551402
'gaze_vector':9.376023, 'gaze_vector_x':0.3014868, 'gaze_vector_y':0.03807651, 'gaze_vector_z':0.9527068
'gaze_vector':9.388039, 'gaze_vector_x':0.3100148, 'gaze_vector_y':0.03842598, 'gaze_vector_z':0.9499514
'gaze_vector':9.399029, 'gaze_vector_x':0.3190657, 'gaze_vector_y':0.03677344, 'gaze_vector_z':0.9470136
'gaze_vector':9.409029, 'gaze_vector_x':0.3319493, 'gaze_vector_y':0.03553263, 'gaze_vector_z':0.9426143
'gaze_vector':9.420978, 'gaze_vector_x':0.3403723, 'gaze_vector_y':0.03604412, 'gaze_vector_z':0.9395908
'gaze_vector':9.434614, 'gaze_vector_x':0.3488013, 'gaze_vector_y':0.03808323, 'gaze_vector_z':0.9364115
'gaze_vector':9.44656, 'gaze_vector_x':0.3653775, 'gaze_vector_y':0.04415978, 'gaze_vector_z':0.9298002
'gaze_vector':9.457121, 'gaze_vector_x':0.3825105, 'gaze_vector_y':0.04982739, 'gaze_vector_z':0.9225918
'gaze_vector':9.468724, 'gaze_vector_x':0.3942699, 'gaze_vector_y':0.05346324, 'gaze_vector_z':0.9174262
'gaze_vector':9.481494, 'gaze_vector_x':0.4061398, 'gaze_vector_y':0.05826672, 'gaze_vector_z':0.9119419
'gaze_vector':9.493833, 'gaze_vector_x':0.3993063, 'gaze_vector_y':0.05715568, 'gaze_vector_z':0.9150279
'gaze_vector':9.506231, 'gaze_vector_x':0.4065714, 'gaze_vector_y':0.04825384, 'gaze_vector_z':0.91234
'gaze_vector':9.518359, 'gaze_vector_x':0.4064688, 'gaze_vector_y':0.0512342, 'gaze_vector_z':0.9122198
'gaze_vector':9.530171, 'gaze_vector_x':0.4184342, 'gaze_vector_y':0.04114117, 'gaze_vector_z':0.907305
'gaze_vector':9.540935, 'gaze_vector_x':0.4232619, 'gaze_vector_y':0.04180156, 'gaze_vector_z':0.9050303
'gaze_vector':9.553706, 'gaze_vector_x':0.4306597, 'gaze_vector_y':0.04447051, 'gaze_vector_z':0.9014071
'gaze_vector':9.565859, 'gaze_vector_x':0.4400223, 'gaze_vector_y':0.04776327, 'gaze_vector_z':0.8966984
'gaze_vector':9.577259, 'gaze_vector_x':0.4476591, 'gaze_vector_y':0.0477689, 'gaze_vector_z':0.8929107
'gaze_vector':9.590458, 'gaze_vector_x':0.4562975, 'gaze_vector_y':0.05426289, 'gaze_vector_z':0.8881611
'gaze_vector':9.606509, 'gaze_vector_x':0.4703096, 'gaze_vector_y':0.06049044, 'gaze_vector_z':0.880411
'gaze_vector':9.620042, 'gaze_vector_x':0.4776822, 'gaze_vector_y':0.05233681, 'gaze_vector_z':0.8769566
'gaze_vector':9.632594, 'gaze_vector_x':0.4784727, 'gaze_vector_y':0.05051349, 'gaze_vector_z':0.8766465
'gaze_vector':9.642643, 'gaze_vector_x':0.468856, 'gaze_vector_y':0.04820174, 'gaze_vector_z':0.8819477
'gaze_vector':9.654215, 'gaze_vector_x':0.466755, 'gaze_vector_y':0.04756787, 'gaze_vector_z':0.8830953
'gaze_vector':9.668178, 'gaze_vector_x':0.4664368, 'gaze_vector_y':0.0484074, 'gaze_vector_z':0.8832172
'gaze_vector':9.680099, 'gaze_vector_x':0.4707629, 'gaze_vector_y':0.04970951, 'gaze_vector_z':0.8808411
'gaze_vector':9.690958, 'gaze_vector_x':0.4759786, 'gaze_vector_y':0.05095486, 'gaze_vector_z':0.8779746
'gaze_vector':9.702716, 'gaze_vector_x':0.4784785, 'gaze_vector_y':0.05183978, 'gaze_vector_z':0.8765661
'gaze_vector':9.71456, 'gaze_vector_x':0.4776891, 'gaze_vector_y':0.05116824, 'gaze_vector_z':0.8770314
'gaze_vector':9.725126, 'gaze_vector_x':0.4769467, 'gaze_vector_y':0.05074478, 'gaze_vector_z':0.8774539
'gaze_vector':9.737728, 'gaze_vector_x':0.4759528, 'gaze_vector_y':0.05085222, 'gaze_vector_z':0.877998
'gaze_vector':9.749034, 'gaze_vector_x':0.4722583, 'gaze_vector_y':0.0511913, 'gaze_vector_z':0.8799585
'gaze_vector':9.761471, 'gaze_vector_x':0.4656228, 'gaze_vector_y':0.05129013, 'gaze_vector_z':0.8834925
'gaze_vector':9.774521, 'gaze_vector_x':0.4495755, 'gaze_vector_y':0.04783383, 'gaze_vector_z':0.8919523
'gaze_vector':9.784725, 'gaze_vector_x':0.4421321, 'gaze_vector_y':0.05097774, 'gaze_vector_z':0.8954961
'gaze_vector':9.796073, 'gaze_vector_x':0.4304013, 'gaze_vector_y':0.04530741, 'gaze_vector_z':0.9014919
'gaze_vector':9.80993, 'gaze_vector_x':0.4160054, 'gaze_vector_y':0.04795079, 'gaze_vector_z':0.9080831
'gaze_vector':9.822881, 'gaze_vector_x':0.4119688, 'gaze_vector_y':0.04385085, 'gaze_vector_z':0.9101335
'gaze_vector':9.834113, 'gaze_vector_x':0.3944668, 'gaze_vector_y':0.05039801, 'gaze_vector_z':0.9175217
'gaze_vector':9.847512, 'gaze_vector_x':0.378574, 'gaze_vector_y':0.043614, 'gaze_vector_z':0.9245404
'gaze_vector':9.858109, 'gaze_vector_x':0.3683268, 'gaze_vector_y':0.05331974, 'gaze_vector_z':0.9281642
'gaze_vector':9.870998, 'gaze_vector_x':0.3563306, 'gaze_vector_y':0.05439793, 'gaze_vector_z':0.9327664
'gaze_vector':9.883545, 'gaze_vector_x':0.3471438, 'gaze_vector_y':0.05446191, 'gaze_vector_z':0.9362129
'gaze_vector':9.89607, 'gaze_vector_x':0.3434353, 'gaze_vector_y':0.05346904, 'gaze_vector_z':0.9376352
'gaze_vector':9.908473, 'gaze_vector_x':0.3294164, 'gaze_vector_y':0.06509334, 'gaze_vector_z':0.9419208
'gaze_vector':9.921041, 'gaze_vector_x':0.3217117, 'gaze_vector_y':0.05922793, 'gaze_vector_z':0.9449751
'gaze_vector':9.93306, 'gaze_vector_x':0.2970943, 'gaze_vector_y':0.05182714, 'gaze_vector_z':0.9534335
'gaze_vector':9.946831, 'gaze_vector_x':0.2609315, 'gaze_vector_y':0.05225626, 'gaze_vector_z':0.9639292
'gaze_vector':9.958178, 'gaze_vector_x':0.209046, 'gaze_vector_y':0.06064219, 'gaze_vector_z':0.9760082
'gaze_vector':9.971064, 'gaze_vector_x':0.2124916, 'gaze_vector_y':0.04662824, 'gaze_vector_z':0.9760351
'gaze_vector':9.983304, 'gaze_vector_x':0.1971719, 'gaze_vector_y':0.04691226, 'gaze_vector_z':0.9792418
'gaze_vector':9.996279, 'gaze_vector_x':0.1986623, 'gaze_vector_y':0.04323292, 'gaze_vector_z':0.9791086
'gaze_vector':10.00727, 'gaze_vector_x':0.1698458, 'gaze_vector_y':0.05248265, 'gaze_vector_z':0.9840605
'gaze_vector':10.01807, 'gaze_vector_x':0.1598336, 'gaze_vector_y':0.04953676, 'gaze_vector_z':0.9858879
'gaze_vector':10.03237, 'gaze_vector_x':0.1501722, 'gaze_vector_y':0.04130765, 'gaze_vector_z':0.987791
'gaze_vector':10.04541, 'gaze_vector_x':0.136025, 'gaze_vector_y':0.0514203, 'gaze_vector_z':0.989365
'gaze_vector':10.05829, 'gaze_vector_x':0.1188974, 'gaze_vector_y':0.05234518, 'gaze_vector_z':0.9915232
'gaze_vector':10.07103, 'gaze_vector_x':0.1191781, 'gaze_vector_y':0.05503775, 'gaze_vector_z':0.9913371
'gaze_vector':10.08344, 'gaze_vector_x':0.1078806, 'gaze_vector_y':0.06607574, 'gaze_vector_z':0.9919589
'gaze_vector':10.09946, 'gaze_vector_x':0.08900785, 'gaze_vector_y':0.05964796, 'gaze_vector_z':0.9942366
'gaze_vector':10.11122, 'gaze_vector_x':0.08857842, 'gaze_vector_y':0.06736501, 'gaze_vector_z':0.993785
'gaze_vector':10.12369, 'gaze_vector_x':0.06453943, 'gaze_vector_y':0.05985036, 'gaze_vector_z':0.9961136
'gaze_vector':10.13625, 'gaze_vector_x':0.06852841, 'gaze_vector_y':0.05846293, 'gaze_vector_z':0.9959302
'gaze_vector':10.1472, 'gaze_vector_x':0.06270657, 'gaze_vector_y':0.06144725, 'gaze_vector_z':0.9961353
'gaze_vector':10.1593, 'gaze_vector_x':0.06353443, 'gaze_vector_y':0.05026843, 'gaze_vector_z':0.9966973
'gaze_vector':10.17223, 'gaze_vector_x':0.05439582, 'gaze_vector_y':0.04516445, 'gaze_vector_z':0.9974954
'gaze_vector':10.18318, 'gaze_vector_x':0.03767628, 'gaze_vector_y':0.05029222, 'gaze_vector_z':0.9980112
'gaze_vector':10.19869, 'gaze_vector_x':0.02324005, 'gaze_vector_y':0.05435332, 'gaze_vector_z':0.9982376
'gaze_vector':10.20862, 'gaze_vector_x':0.0136244, 'gaze_vector_y':0.05416873, 'gaze_vector_z':0.9984325
'gaze_vector':10.21857, 'gaze_vector_x':0.006807216, 'gaze_vector_y':0.04900458, 'gaze_vector_z':0.998766
'gaze_vector':10.23148, 'gaze_vector_x':-0.00272397, 'gaze_vector_y':0.04285356, 'gaze_vector_z':0.9990765
'gaze_vector':10.24397, 'gaze_vector_x':-0.01765041, 'gaze_vector_y':0.04701247, 'gaze_vector_z':0.998728
'gaze_vector':10.25636, 'gaze_vector_x':-0.02788053, 'gaze_vector_y':0.04240577, 'gaze_vector_z':0.9987037
'gaze_vector':10.26847, 'gaze_vector_x':-0.05110977, 'gaze_vector_y':0.04825089, 'gaze_vector_z':0.9975172
'gaze_vector':10.28154, 'gaze_vector_x':-0.06411439, 'gaze_vector_y':0.04745835, 'gaze_vector_z':0.9968058
'gaze_vector':10.29194, 'gaze_vector_x':-0.07717554, 'gaze_vector_y':0.04656728, 'gaze_vector_z':0.9959189
'gaze_vector':10.30464, 'gaze_vector_x':-0.08146885, 'gaze_vector_y':0.04541351, 'gaze_vector_z':0.9956249
'gaze_vector':10.31666, 'gaze_vector_x':-0.08497025, 'gaze_vector_y':0.04566747, 'gaze_vector_z':0.9953197
'gaze_vector':10.32945, 'gaze_vector_x':-0.0898633, 'gaze_vector_y':0.04398034, 'gaze_vector_z':0.9949738
'gaze_vector':10.3409, 'gaze_vector_x':-0.1003455, 'gaze_vector_y':0.04541161, 'gaze_vector_z':0.9939128
'gaze_vector':10.35366, 'gaze_vector_x':-0.1103965, 'gaze_vector_y':0.04274883, 'gaze_vector_z':0.9929549
'gaze_vector':10.36609, 'gaze_vector_x':-0.1206154, 'gaze_vector_y':0.04283426, 'gaze_vector_z':0.9917586
'gaze_vector':10.38051, 'gaze_vector_x':-0.1412217, 'gaze_vector_y':0.04182203, 'gaze_vector_z':0.989086
'gaze_vector':10.39082, 'gaze_vector_x':-0.1541611, 'gaze_vector_y':0.0407408, 'gaze_vector_z':0.9871886
'gaze_vector':10.40387, 'gaze_vector_x':-0.16746, 'gaze_vector_y':0.04015632, 'gaze_vector_z':0.9850489
'gaze_vector':10.41835, 'gaze_vector_x':-0.1815835, 'gaze_vector_y':0.03996392, 'gaze_vector_z':0.9825614
'gaze_vector':10.42898, 'gaze_vector_x':-0.1954382, 'gaze_vector_y':0.04072483, 'gaze_vector_z':0.979854
'gaze_vector':10.44086, 'gaze_vector_x':-0.2095578, 'gaze_vector_y':0.04236208, 'gaze_vector_z':0.976863
'gaze_vector':10.45485, 'gaze_vector_x':-0.2224658, 'gaze_vector_y':0.04474901, 'gaze_vector_z':0.9739013
'gaze_vector':10.46597, 'gaze_vector_x':-0.2297808, 'gaze_vector_y':0.04238471, 'gaze_vector_z':0.9723074
'gaze_vector':10.47693, 'gaze_vector_x':-0.2379644, 'gaze_vector_y':0.04530394, 'gaze_vector_z':0.9702131
'gaze_vector':10.48696, 'gaze_vector_x':-0.2492985, 'gaze_vector_y':0.0443598, 'gaze_vector_z':0.9673974
'gaze_vector':10.49835, 'gaze_vector_x':-0.2624562, 'gaze_vector_y':0.03920374, 'gaze_vector_z':0.9641424
'gaze_vector':10.51038, 'gaze_vector_x':-0.2780043, 'gaze_vector_y':0.04331749, 'gaze_vector_z':0.959601
'gaze_vector':10.52207, 'gaze_vector_x':-0.2899987, 'gaze_vector_y':0.04538726, 'gaze_vector_z':0.9559405
'gaze_vector':10.53396, 'gaze_vector_x':-0.3007888, 'gaze_vector_y':0.04536063, 'gaze_vector_z':0.9526029
'gaze_vector':10.54649, 'gaze_vector_x':-0.3235391, 'gaze_vector_y':0.0454758, 'gaze_vector_z':0.9451174
'gaze_vector':10.55828, 'gaze_vector_x':-0.3347741, 'gaze_vector_y':0.04722027, 'gaze_vector_z':0.941111
'gaze_vector':10.57465, 'gaze_vector_x':-0.3436718, 'gaze_vector_y':0.0466941, 'gaze_vector_z':0.9379216
'gaze_vector':10.58401, 'gaze_vector_x':-0.349728, 'gaze_vector_y':0.04872426, 'gaze_vector_z':0.9355732
'gaze_vector':10.59611, 'gaze_vector_x':-0.35366, 'gaze_vector_y':0.05408229, 'gaze_vector_z':0.9338008
'gaze_vector':10.60943, 'gaze_vector_x':-0.3601152, 'gaze_vector_y':0.04033515, 'gaze_vector_z':0.9320236
'gaze_vector':10.62145, 'gaze_vector_x':-0.3668315, 'gaze_vector_y':0.04091531, 'gaze_vector_z':0.9293859
'gaze_vector':10.63319, 'gaze_vector_x':-0.3734919, 'gaze_vector_y':0.04277479, 'gaze_vector_z':0.9266365
'gaze_vector':10.64583, 'gaze_vector_x':-0.3828585, 'gaze_vector_y':0.04403399, 'gaze_vector_z':0.9227526
'gaze_vector':10.65688, 'gaze_vector_x':-0.4001108, 'gaze_vector_y':0.04628005, 'gaze_vector_z':0.9152912
'gaze_vector':10.66799, 'gaze_vector_x':-0.4001488, 'gaze_vector_y':0.05359628, 'gaze_vector_z':0.9148659
'gaze_vector':10.68297, 'gaze_vector_x':-0.4088918, 'gaze_vector_y':0.05240722, 'gaze_vector_z':0.9110752
'gaze_vector':10.69891, 'gaze_vector_x':-0.4151629, 'gaze_vector_y':0.05341819, 'gaze_vector_z':0.9081692
'gaze_vector':10.7098, 'gaze_vector_x':-0.4208988, 'gaze_vector_y':0.05370118, 'gaze_vector_z':0.9055027
'gaze_vector':10.72072, 'gaze_vector_x':-0.4270428, 'gaze_vector_y':0.05440262, 'gaze_vector_z':0.902582
'gaze_vector':10.73301, 'gaze_vector_x':-0.4328262, 'gaze_vector_y':0.05390911, 'gaze_vector_z':0.8998497
'gaze_vector':10.7469, 'gaze_vector_x':-0.4409789, 'gaze_vector_y':0.05451603, 'gaze_vector_z':0.8958458
'gaze_vector':10.75785, 'gaze_vector_x':-0.444482, 'gaze_vector_y':0.05426397, 'gaze_vector_z':0.8941293
'gaze_vector':10.77125, 'gaze_vector_x':-0.444348, 'gaze_vector_y':0.05361352, 'gaze_vector_z':0.8942462
'gaze_vector':10.78354, 'gaze_vector_x':-0.4500645, 'gaze_vector_y':0.05276122, 'gaze_vector_z':0.8914274
'gaze_vector':10.79645, 'gaze_vector_x':-0.4536386, 'gaze_vector_y':0.05122477, 'gaze_vector_z':0.8897088
'gaze_vector':10.80862, 'gaze_vector_x':-0.4514506, 'gaze_vector_y':0.04961892, 'gaze_vector_z':0.8909126
'gaze_vector':10.82122, 'gaze_vector_x':-0.4511638, 'gaze_vector_y':0.04915623, 'gaze_vector_z':0.891072
'gaze_vector':10.83408, 'gaze_vector_x':-0.4511856, 'gaze_vector_y':0.04898088, 'gaze_vector_z':0.8910832
'gaze_vector':10.84571, 'gaze_vector_x':-0.4526965, 'gaze_vector_y':0.04758673, 'gaze_vector_z':0.890381
'gaze_vector':10.85709, 'gaze_vector_x':-0.4533677, 'gaze_vector_y':0.04655537, 'gaze_vector_z':0.8900966
'gaze_vector':10.86798, 'gaze_vector_x':-0.4737635, 'gaze_vector_y':0.04662764, 'gaze_vector_z':0.8794134
'gaze_vector':10.881, 'gaze_vector_x':-0.4861404, 'gaze_vector_y':0.05054137, 'gaze_vector_z':0.8724071
'gaze_vector':10.89263, 'gaze_vector_x':-0.4760068, 'gaze_vector_y':0.05437833, 'gaze_vector_z':0.8777505
'gaze_vector':10.90488, 'gaze_vector_x':-0.4741687, 'gaze_vector_y':0.05368667, 'gaze_vector_z':0.8787802
'gaze_vector':10.91738, 'gaze_vector_x':-0.474732, 'gaze_vector_y':0.05388833, 'gaze_vector_z':0.8784699
'gaze_vector':10.92872, 'gaze_vector_x':-0.4745961, 'gaze_vector_y':0.05202223, 'gaze_vector_z':0.87865
'gaze_vector':10.94006, 'gaze_vector_x':-0.4755193, 'gaze_vector_y':0.05115842, 'gaze_vector_z':0.8782032
'gaze_vector':10.95076, 'gaze_vector_x':-0.4777178, 'gaze_vector_y':0.04804942, 'gaze_vector_z':0.8771951
'gaze_vector':10.96815, 'gaze_vector_x':-0.4791328, 'gaze_vector_y':0.04625313, 'gaze_vector_z':0.876507
'gaze_vector':10.98048, 'gaze_vector_x':-0.4745038, 'gaze_vector_y':0.04472783, 'gaze_vector_z':0.8791106
'gaze_vector':10.99098, 'gaze_vector_x':-0.4719439, 'gaze_vector_y':0.04411625, 'gaze_vector_z':0.8805213
'gaze_vector':11.00274, 'gaze_vector_x':-0.468236, 'gaze_vector_y':0.04261261, 'gaze_vector_z':0.8825615
'gaze_vector':11.01544, 'gaze_vector_x':-0.4648544, 'gaze_vector_y':0.04565279, 'gaze_vector_z':0.8842074
'gaze_vector':11.02852, 'gaze_vector_x':-0.45295, 'gaze_vector_y':0.04748141, 'gaze_vector_z':0.8902556
'gaze_vector':11.0401, 'gaze_vector_x':-0.4497503, 'gaze_vector_y':0.05045827, 'gaze_vector_z':0.8917208
'gaze_vector':11.05232, 'gaze_vector_x':-0.4735516, 'gaze_vector_y':0.04643765, 'gaze_vector_z':0.8795331
'gaze_vector':11.06872, 'gaze_vector_x':-0.4592744, 'gaze_vector_y':0.04730397, 'gaze_vector_z':0.8870168
'gaze_vector':11.08016, 'gaze_vector_x':-0.4530332, 'gaze_vector_y':0.04858552, 'gaze_vector_z':0.890157
'gaze_vector':11.09202, 'gaze_vector_x':-0.4432698, 'gaze_vector_y':0.04762995, 'gaze_vector_z':0.8951073
'gaze_vector':11.10441, 'gaze_vector_x':-0.4351572, 'gaze_vector_y':0.048543, 'gaze_vector_z':0.8990399
'gaze_vector':11.11781, 'gaze_vector_x':-0.4266081, 'gaze_vector_y':0.049112, 'gaze_vector_z':0.9031001
'gaze_vector':11.12914, 'gaze_vector_x':-0.4176655, 'gaze_vector_y':0.04925912, 'gaze_vector_z':0.9072578
'gaze_vector':11.14162, 'gaze_vector_x':-0.4076755, 'gaze_vector_y':0.04906134, 'gaze_vector_z':0.9117934
'gaze_vector':11.15468, 'gaze_vector_x':-0.3954363, 'gaze_vector_y':0.05101314, 'gaze_vector_z':0.9170697
'gaze_vector':11.1661, 'gaze_vector_x':-0.3819115, 'gaze_vector_y':0.05254047, 'gaze_vector_z':0.9226949
'gaze_vector':11.17772, 'gaze_vector_x':-0.3608709, 'gaze_vector_y':0.05593089, 'gaze_vector_z':0.9309317
'gaze_vector':11.18903, 'gaze_vector_x':-0.3449291, 'gaze_vector_y':0.05935417, 'gaze_vector_z':0.9367415
'gaze_vector':11.20177, 'gaze_vector_x':-0.3297591, 'gaze_vector_y':0.06126827, 'gaze_vector_z':0.9420716
'gaze_vector':11.21308, 'gaze_vector_x':-0.305701, 'gaze_vector_y':0.05958561, 'gaze_vector_z':0.9502468
'gaze_vector':11.2258, 'gaze_vector_x':-0.293588, 'gaze_vector_y':0.05520485, 'gaze_vector_z':0.9543198
'gaze_vector':11.23758, 'gaze_vector_x':-0.2811262, 'gaze_vector_y':0.05404334, 'gaze_vector_z':0.9581324
'gaze_vector':11.25113, 'gaze_vector_x':-0.2811933, 'gaze_vector_y':0.05686731, 'gaze_vector_z':0.957962
'gaze_vector':11.26188, 'gaze_vector_x':-0.27733, 'gaze_vector_y':0.05991647, 'gaze_vector_z':0.9589007
'gaze_vector':11.27412, 'gaze_vector_x':-0.2559978, 'gaze_vector_y':0.05327109, 'gaze_vector_z':0.9652027
'gaze_vector':11.28673, 'gaze_vector_x':-0.2597294, 'gaze_vector_y':0.06244482, 'gaze_vector_z':0.9636443
'gaze_vector':11.29949, 'gaze_vector_x':-0.2450007, 'gaze_vector_y':0.06033846, 'gaze_vector_z':0.9676384
'gaze_vector':11.30907, 'gaze_vector_x':-0.236178, 'gaze_vector_y':0.05993051, 'gaze_vector_z':0.9698552
'gaze_vector':11.32111, 'gaze_vector_x':-0.226057, 'gaze_vector_y':0.05916262, 'gaze_vector_z':0.9723004
'gaze_vector':11.33375, 'gaze_vector_x':-0.216421, 'gaze_vector_y':0.05668629, 'gaze_vector_z':0.9746483
'gaze_vector':11.34813, 'gaze_vector_x':-0.1948124, 'gaze_vector_y':0.05504049, 'gaze_vector_z':0.9792807
'gaze_vector':11.35876, 'gaze_vector_x':-0.1693451, 'gaze_vector_y':0.04030624, 'gaze_vector_z':0.9847309
'gaze_vector':11.36968, 'gaze_vector_x':-0.1647755, 'gaze_vector_y':0.04041435, 'gaze_vector_z':0.9854983
'gaze_vector':11.38279, 'gaze_vector_x':-0.1588267, 'gaze_vector_y':0.03834235, 'gaze_vector_z':0.9865495
'gaze_vector':11.39847, 'gaze_vector_x':-0.1488068, 'gaze_vector_y':0.04361644, 'gaze_vector_z':0.9878942
'gaze_vector':11.4097, 'gaze_vector_x':-0.1406313, 'gaze_vector_y':0.04066657, 'gaze_vector_z':0.9892126
'gaze_vector':11.42108, 'gaze_vector_x':-0.1323694, 'gaze_vector_y':0.04214956, 'gaze_vector_z':0.9902931
'gaze_vector':11.43475, 'gaze_vector_x':-0.122752, 'gaze_vector_y':0.04420478, 'gaze_vector_z':0.9914402
'gaze_vector':11.44668, 'gaze_vector_x':-0.1070789, 'gaze_vector_y':0.04032136, 'gaze_vector_z':0.9934213
'gaze_vector':11.45807, 'gaze_vector_x':-0.1018012, 'gaze_vector_y':0.0382169, 'gaze_vector_z':0.9940572
'gaze_vector':11.47069, 'gaze_vector_x':-0.09442706, 'gaze_vector_y':0.03658941, 'gaze_vector_z':0.9948547
'gaze_vector':11.48354, 'gaze_vector_x':-0.09871718, 'gaze_vector_y':0.04562039, 'gaze_vector_z':0.9940546
'gaze_vector':11.49659, 'gaze_vector_x':-0.0920085, 'gaze_vector_y':0.04416926, 'gaze_vector_z':0.9947667
'gaze_vector':11.50676, 'gaze_vector_x':-0.08072177, 'gaze_vector_y':0.04435375, 'gaze_vector_z':0.9957392
'gaze_vector':11.5178, 'gaze_vector_x':-0.06108781, 'gaze_vector_y':0.04186678, 'gaze_vector_z':0.9972491
'gaze_vector':11.53049, 'gaze_vector_x':-0.04998527, 'gaze_vector_y':0.0407694, 'gaze_vector_z':0.9979074
'gaze_vector':11.54212, 'gaze_vector_x':-0.04569333, 'gaze_vector_y':0.03768231, 'gaze_vector_z':0.9982381
'gaze_vector':11.55721, 'gaze_vector_x':-0.03014363, 'gaze_vector_y':0.03803189, 'gaze_vector_z':0.9988093
'gaze_vector':11.56921, 'gaze_vector_x':-0.0150574, 'gaze_vector_y':0.04411677, 'gaze_vector_z':0.9989063
'gaze_vector':11.58132, 'gaze_vector_x':-0.003974296, 'gaze_vector_y':0.0427498, 'gaze_vector_z':0.9990629
'gaze_vector':11.59115, 'gaze_vector_x':0.009733185, 'gaze_vector_y':0.05035641, 'gaze_vector_z':0.9986752
'gaze_vector':11.60498, 'gaze_vector_x':0.02266994, 'gaze_vector_y':0.05298714, 'gaze_vector_z':0.9983368
'gaze_vector':11.61609, 'gaze_vector_x':0.03183715, 'gaze_vector_y':0.05126111, 'gaze_vector_z':0.9981713
'gaze_vector':11.62947, 'gaze_vector_x':0.04125189, 'gaze_vector_y':0.04818848, 'gaze_vector_z':0.9979848
'gaze_vector':11.64066, 'gaze_vector_x':0.06194966, 'gaze_vector_y':0.05777157, 'gaze_vector_z':0.9963901
'gaze_vector':11.65116, 'gaze_vector_x':0.07275516, 'gaze_vector_y':0.04103709, 'gaze_vector_z':0.9964902
'gaze_vector':11.66263, 'gaze_vector_x':0.09663954, 'gaze_vector_y':0.05406266, 'gaze_vector_z':0.9938437
'gaze_vector':11.67542, 'gaze_vector_x':0.1025857, 'gaze_vector_y':0.00773303, 'gaze_vector_z':0.9946854
'gaze_vector':11.68752, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':11.69977, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':11.71099, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':11.72212, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':11.73361, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':11.74479, 'gaze_vector_x':0.1499778, 'gaze_vector_y':0.06404421, 'gaze_vector_z':0.9866052
'gaze_vector':11.75691, 'gaze_vector_x':0.1701384, 'gaze_vector_y':0.06651383, 'gaze_vector_z':0.9831669
'gaze_vector':11.7679, 'gaze_vector_x':0.190228, 'gaze_vector_y':0.02453098, 'gaze_vector_z':0.9814218
'gaze_vector':11.78086, 'gaze_vector_x':0.1984178, 'gaze_vector_y':0.02227513, 'gaze_vector_z':0.9798534
'gaze_vector':11.79306, 'gaze_vector_x':0.2252173, 'gaze_vector_y':0.03699949, 'gaze_vector_z':0.9735937
'gaze_vector':11.80419, 'gaze_vector_x':0.228582, 'gaze_vector_y':0.05808302, 'gaze_vector_z':0.9717754
